comment;Label
"Proje kalite hedefleri veya performans/baþarý ölçütleri; projenin/ürünün yaþamý boyunca uygulanacak süreçler temelinde farklý olabilir. Genelde projenin zamansal ve parasal maliyet deðerleri ile uygunsuzluklarýn çözüm süreleri baþarý/performans ölçütleridir. Bu ölçütler için genel hedefler ise, Proje Uygulama Takviminde belirlenen tarihler, sözleþme ödeme/tahsilat deðerleri ve sözleþme garanti maddeleridir. Diðer taraftan Müþteri ile yapýlan “Algýlama Anketi” verileri, projenin müþteri memnuniyeti performans ölçütü için önemli girdilerden birini oluþturur.";ProjectManagement
Proje yönetim süreci ve kavramsal alt bileþenlerinin doðru ve tam bilgilerle izlenebilmesi, kontrol edilebilmesi ve yönetilebilmesi için, tüm projeleri içeren bütünleþik bir proje yönetim sistemi veya “Kurumsal Bilgi Yönetim Sistemi” oluþturulmasý, projenin (lerin) baþarýsý için çok önemli bir gerekliliktir.;ProjectManagement
Proje performansýný iyileþtirmek amacýyla þirketler çok farklý teknolojik olanaklar/yazýlýmlar kullanýr. Bu konuda “Veri ve Doküman Yönetimi” bölümünde daha ayrýntýlý açýklamalar ve alýntýlar mevcuttur. Proje yönetimi ile ilgili yapýlan bir ankette (Bkz. Kaynakça 1), þirketlerin sadece %34’ünün, proje yönetim davranýþlarýný geliþtirmek ve/veya projeleri desteklemek amacýyla bir yazýlým aracý kullandýðý ortaya çýkmýþtýr.;ProjectManagement
Tüm geliþtirme projelerinde, istenmeyen bir sistemin ortaya çýkmasý, çok fazla zaman ya da kaynak harcanmasý gibi birtakým risklerin olduðu söylenebilir. Baþarýlý bir proje yönetiminde riskler kontrol edilmeli ve azaltýlmalýdýr. Aksi takdirde, istenmeyen bir sistemin oluþmasý, projede sürekli bakým ve kuruluþ iþlemlerinin tekrarýna neden olacak, bu da zaman ve maliyet hedeflerinden sapmalara yol açacaktýr.;ProjectManagement
"Proje baþarýsý ile ilgili yapýlan bir ankette (Bkz. Kaynakça 1) aþaðýdaki bulgular elde edilmiþtir; • Projelerin %31’i, zamanýnda teslim edilmez. • Projelerin %31’i, bütçesini aþar. • Projelerin %58’i, iþ gereklerinde ortaya konan faydalarý üretmez. • Eþzamanlý olarak uygulanan projeler çok büyüktür (katýlýmcýlarýn %60’ý). • Proje ilerlemeleri “anahtar performans göstergeleri” ile ölçülmez (þirketlerin %29’u).";ProjectManagement
"Proje baþarýsýzlýklarýnýn nedenleri ile ilgili yapýlan baþka bir ankette (Bkz. Kaynakça 7) ortaya çýkan en önemli üç etken þunlardýr; • % 78 Planlama ve yöntem uygunsuzluðu. • % 75 Ýletiþim eksikliði. • % 67 Tamamlanma tarihlerinin gerçekçi olmamasý.";ProjectManagement
Projeler, kurumun stratejik hedefleri ile uyumlu seçilmeli, sadece para kazanmak amacýyla farklý alanlarda projelere giriþilmemelidir. • Proje takýmlarý ile kurumun örgütsel yapýsýndaki birimler arasýnda rol ve sorumluluk çakýþmasý olmamalýdýr. • Proje iþ gereklerinin tanýmlanmasýna daha fazla aðýrlýk ve önem verilmelidir. • Projeler, “kurum genelinde, bütünleþik ve gerçek zamanlý verilere sahip” yazýlýmlar ile yönetilmelidir. • Projeler üst yönetim tarafýndan yakýndan izlenmeli ve destek olunmalýdýr. • Gereksiz harcamalarý ve tekrarlý iþleri önlemek, kurumsal kaynaklarý en iyi kullanmak amacýyla, program ve portföy yönetimi uygulanmalýdýr.;ProjectManagement
Ýçinde bulunduðumuz yüzyýlda bilim ve teknoloji, toplumlarýn geleceðini belirlemede en etkili güç konumundadýr. Bilim ve teknoloji, içinde yer aldýðý toplumsal, siyasal ve ekonomik sistemleri etkilemektedir. Bilim ve teknolojinin yüzyýlýmýzda gösterdiði ilerleme büyük bir üretkenlik artýþýna yol açmýþtýr. Bu geliþme, iþletmeleri de geliþmeye ayak uydurmak zorunda býrakmýþtýr. Ýþletmelerin geliþmesinin tek yolu yeni projeler geliþtirmekten geçmektedir. Bu nedenle projelere duyulan ilgi gittikçe hýzlanmýþ ve proje yönetimi daha geniþ kitleler tarafýndan kullanýlmaya baþlanmýþtýr. ;ProjectManagement
Proje, genellikle bir sistemin, ürünün veya hizmetin teslimi ile sonuçlanan, hedeflenen bir sonuca ulaþmayý baþarýlmasýna imkan kýlan bir etkinlikler serisidir. Bu tanýma göre, bir inþaat firmasýnýn yeni bir bina inþa etmesi, karayollarýnýn modernize edilmesi, hastaneye yeni bir bakým ünitesinin eklenmesi, yeni bir yazýlým geliþtirilmesi günümüzdeki projelere örnektir. ;ProjectManagement
Her projenin farklý özellikleri olmakla birlikte, projelerde ortak olan birtakým özellikler bulunmaktadýr. Projeler, bir amacý gerçekleþtirmek için baþlangýcý ve sonucu açýkça belirlenmiþ aktivitelerin toplamýndan oluþur. Projenin sonunda bir çýktý elde edilir. Bu nedenle sonuç odaklý bir yaklaþýmdýr. Projeler, baþlangýç aþamasýnda yüksek düzeyde belirsizlik içerir. Bunun nedeni projelerin planlanýrken dikkat edilmesi gereken insan kaynaðý,araç-gereç,zaman,coðrafi faktörler,hükümet kararlarý, gereksinimler v.b. etkenlerin proje süresince deðiþebilir olmasýdýr. Bu belirsizlikler projenin ilerleyen safhalarýnda riske dönüþebilmekte ve projenin baþarýsýz sonuçlanmasýna neden olabilmektedir. Bu nedenle proje kararýnýn alýnmasýndan sonra oluþturulacak proje ekibinin, belirsizlikleri tahminleme ve buna yanýt geliþtirme becerisinin yüksek olmasý önemlidir. Riskler önceden tahmin edilerek uygun risk planlamasýyla proje gidiþatý kontrol edilebilir. ;ProjectManagement
Proje yönetimi, bir projenin gerçekleþtirilmesi için harcanan insan gücü, sermaye, zaman, müþteriler, sponsorlar gibi birçok bileþenin birlikte deðerlendirildiði ve bütün bu bileþenlerin tek bir noktaya odaklanmasýna yönelik bir disiplindir. Proje kararýnýn alýnmasýyla birlikte proje yönetim süreci baþlar. Proje hedeflerine ulaþmada sorumluluk üstlenecek proje yöneticisi belirlenir. Projede yapýlacak iþin niteliðine göre iþletme içi veya dýþýndan konusunda deneyimli personel istihdamý saðlanarak proje ekibi oluþturulur. Proje yöneticisi, projede yapýlacak iþleri en alt seviyeye kadar detaylandýrýp proje planýný oluþturur. Proje planý üzerinde hedefler, zaman, maliyet, kaynaklar ve aþamalar belirtilir. Belirlenen plana göre yapýlacak iþler proje ekibine daðýtýlýr. ;ProjectManagement
Planlama aþamasý, belirsizliklerin en yoðun yaþandýðý süreçtir. Planýn kontrol edilmesi için birtakým metodlar kullanýlarak belirsizliklerin en aza indirilmesi amaçlanýr. Uygulama aþamasý, belirsizliklerin nispeten azaldýðý ve bunlarýn aktivitelere dönüþtürülmesiyle üretim safhasýnýn gerçekleþtirildiði aþamadýr. Uygulama aþamasýnda ortaya çýkan deðiþiklikler yeniden planlanarak süreç tekrarlanýr. Proje hedefi doðrultusunda hedeflenen çýktý bu aþamada elde edilir. ;ProjectManagement
Proje kapama aþamasýnda, elde edilen ürün veya hizmet gözden geçirilerek proje ekibi, tedarikçiler, sponsorlar ve müþteriler arasýnda yapýlan kapanýþ toplantýsýyla süreç tamamlanýr ve projedeki tüm belgeler arþivlenir. Proje yönetimi iþletmelere yeni bakýþ açýlarý saðlar. Farklý bir örgüt yapýsý oluþturulmasý sonucu yeni öðrenme teknikleri, daha ekonomik ürün geliþtirme imkaný, kaynaklarýn etkin kontrol edilmesi, yüksek düzeyde motivasyon, daha karlý iþ yapabilme imkaný saðlamaktadýr. Ýþletme, projede edindiði bilgi ve tecrübeyi yeni projeler için kullanýr. ;ProjectManagement
Proje baþlangýç ve bitiþ zamanlarý açýkça tanýmlanmýþ bir süreçtir ve maliyet ile zaman kýsýtlarý altýnda diðer bir kýsýt olan yeterli kapsama ulaþmaya çalýþýr. Her proje belirli bir amaç dahilinde yazýlý hale getirilmiþ, geçici bir süreçtir. Ýnsan, para, teknik ekipman gibi kaynaklara ve bu kaynaklarý saðlayacak sponsor ya da müþteri gibi finansörlere ihtiyaç duyar, belirsizlik ve risk içeren bir süreçtir. Baþlama ve bitiþi açýkça tanýmlanmýþ aktivitelerle bütçe ve zaman kýsýtý altýnda iyi tanýmlanmýþ hedef ve amaçlara ulaþma eylemidir.;ProjectManagement
"Bir proje genellikle aþaðýda yer alan minimum özellikler grubundan oluþur;
• Belirli özelliklere sahip tanýmlanmýþ bir hedef
• Tanýmlý baþlangýç ve bitiþ tarihleri
• Finansal limitler (bütçe )
• Kaynaklarýn tüketimi ( Ör. Para, insan, ekipman) ";ProjectManagement
Projenin genel amaçlarý ve süresi bellidir. Projeler geçici iþlerdir yani her projenin baþlangýcý ve bitiþi vardýr. Her proje kendine özgüdür. Hiçbir proje diðerine benzemez. Hiçbir proje, ayný biçim ve koþullarda kendini tekrarlamaz. Her iþ bir amaç için yapýlýr. Projelerde ise amaç bir odak noktasýdýr, projenin varoluþ nedenidir. Amaç olmazsa proje de olmaz. Her iþ, belirli kýsýtlar altýnda ve belirli kaynaklar kullanýlarak gerçekleþtirilir. ;ProjectManagement
"Proje;sistem geliþtirme yaklaþýmýdýr. Sistem yaklaþýmý, sorunlarý belirlemek ve bunlarý çözmek için birbiriyle iliþkili birden fazla parçanýn birleþtirilmesiyle çalýþýldýðý yöntemdir. Sistem girdi alýr, iþler ve çýktý oluþturur. Ayrýca sistem bütünsellik, verimilik, iletiþim, etkileþim ve süreklilik ilkelerini içermektedir. Bunlarýn sistematik bir biçimde düzenlenip planlanmasý ve geliþtirilmesi projeleri gerektirir. Çünkü projeler iþlerin kolayca görülebilir bir biçimde yapýlandýrýlmasýna , sistemler içinde düþünme ve çalýþma yolunun açýlmasýna olanak saðlamaktadýr. ";ProjectManagement
"Proje;Bilginin araþtýrýlmasý, planlanýp düzenlenmesi ve raporlanmasýndan oluþur Proje;kapsam, zaman ve bütçe kýsýtlamalarý altýnda yapýlan çalýþmalarý gerektirir; Kapsam: Belli ve tasarlanmýþ bir projenin temelindeki asýl nedendir. Zaman:Ürün veya hizmetin gerçekleþtirilmesine iliþkin takvimin ortaya konulmasýdýr. Bütçe:Projenin maliyetinin ne olacaðýný belirler. Proje;Kültürel ve çevresel gereksinimlere duyarlýdýr. Pek çok proje farklý kiþilerin ve/veya gruplarýn iþbirliðini gerektirmektedir. Katký ve katýlýmýn yaný sýra yaratýcýlýk ve yenilik gerektiren çalýþmalarý içerir. ";ProjectManagement
Proje bir faaliyet kümesidir. Projeler belirli stratejiler doðrultusuna, bu stratejileri hayata geçirmek için ve bu doðrultu üzerindeki belirli hedeflere ulaþabilmek amacýyla oluþturulur ve gerçekleþtirilir. Her projenin gerisinde stratejiler ve hedefler vardýr. ;ProjectManagement
"Proje; tek ve ortak bir amaca ulaþmak için üzerinde uzlaþýlmýþ, zaman, maliyet ve kalite kýsýtlarýndan etkilenen; risk, insan kaynaklarý, iletiþim ve daðýtým bileþenlerini içeren bir prosestir.";ProjectManagement
"Proje; öngörülen hedeflere belirli bir süre içersinde ulaþmak amacýna yönelik olarak insan ve maddi kaynaklarý planlý bir çalýþma içersinde bir araya getiren ve kendi içersinde bir bütünlük taþýyan yatýrým ve etkinlikler bütünüdür. ";ProjectManagement
General Electric firmasý proje kavramýný spesifik bir amacýn elde edilmesi için , sýnýrlý bir zaman aralýðý için tanýmlanmýþ faaliyetler olarak tanýmlamýþ ve projenin bir defaya mahsus olarak yapýldýðýný vurgulamýþtýr. Projenin bir defalýk ve karmaþýk olmasý, gerekli iþlemler, program ve kaynaklarýn daðýtýmýný kapsayan eþgüdümlü bir plan gerektirir. ;ProjectManagement
"Bütün projeler bazý ortak özelliklere sahiptirler; Amaç :Proje faaliyetlerinin, maliyet, kalite ve süre cinsinden tanýmlanabilir bir sonu, çýktýsý ya da ürünü vardýr. Karmaþýklýk:Proje amaçlarýna ulaþabilmek için birçok farklý faaliyetin tamamlanmasý gerekir. Bu faaliyetler arasýndaki iliþkiler, özellikle de proje faaliyet sayýsý fazla olduðunda karmaþýk olabilir. Rutin iþlerin planlanmasý bir kaç gün veya hafta öncesinde yapýlabilirken projelerin planlanmasý aylar sürebilir. ";ProjectManagement
Teklik :Bir proje genellikle bir kereye mahsus, tekrar etmeyen bir yapýdýr. Yinelenen projeler bile, ayný özellikte baþka bir kimyasal fabrikanýn kurulmasý gibi, kaynaklar ve projenin gerçekleþeceði çevre açýsýndan ayýrt edici farklýlýklara sahiptir. Projeler tekrarlanan olaylar olmadýðýndan problem ve çözümleri de rutin deðildir. ;ProjectManagement
Belirsizlik :Bir proje planlanýrken, tamamlanmýþ ve birebir örnek alabileceði baþka bir proje olmadýðýndan birtakým belirsizliklerle karþýlaþýlýr. Bu yüzden proje alanlarý her zaman bir baþarýsýzlýk riski taþýr. ;ProjectManagement
Geçici Yapý:Projeler tanýmlanmýþ bir baþlagýç ve sonuca sahiptirler. Dolayýsýyla projenin gerçekleþtirilebilmesi için ihtiyaç duyulan kaynaklar geçici bir süre için kullanýlýr. Proje amaçlarý gerçekleþtirildikten sonra, kaynaklar genellikle baþka bir iþ için yönlendirilir. ;ProjectManagement
Yaþam Eðrisi:Bir proje için kaynak ihtiyaçlarý, projenin yaþam eðrisi boyunca deðiþir. Bir proje için tipik kaynak ihtiyacý tahmin edilebilir bir yol izler. Bu yüzden planlama ve kontrol açýsýndan bakýldýðýnda projenin yaþam eðrisini proje aþamalarýna bölmek gerekir. ;ProjectManagement
En basit anlamda proje yönetimi, bir projenin gerçekleþtirilmesi için harcanan çabalarýn tümüdür. Diðer bir ifadeyle proje yönetimi, belirli amaç ve hedeflere ulaþabilmek için iþletme kaynaklarýnýn verimli ve etkin bir þekilde planlanmasý, organize edilmesi, yönetilmesi ve kontrolüdür. ;ProjectManagement
Proje yönetimi, uygulama geliþtirme ekibinin kullanýmýnda ve yapým maliyetinde verimlilik saðlayan bir programý hayata geçirirken sarfettiði planlama, organize etme, yönetme ve denetleme çabalarýyla ilgilenir.;ProjectManagement
"Proje yonetimi karmasýk girisimlere guclendirilmis, yogunlastirilmis ve butunlestirilmis yonetimler kazandýrmak icin tasarlanmýstir. Þunlari icerir;
• Belirli bir konuda toplam örgütsel kaynaklarýn onemli kýsmýnýn odaklanmasý
• Büyük ölçüde birbirine baðlý uzmanlaþmýþ aktiviteler
• Maliyet hakkýnda nispeten güç kýsýtlamalar ve urun sonu performansý. ";ProjectManagement
"Proje yönetimi; Belli bir hedefi gerçekleþtirmek için insanlarýn, kaynaklarýn ve zamanýn birbirleriyle uyumlu ve verimli kullanýlmasý ile ilgili bir birimdir.";ProjectManagement
Planlama:Proje yönetiminden beklenen sonuçlarýn tanýmlanmasý, bu sonuçlarýn elde edilmesi için iþ gereksinimlerinin, iþ miktarýnýn, gereken zamanýn, bütçenin ve kaynaklarýn belirlenmesi iþlemidir. ;ProjectManagement
Organize Etme:Projenin organizasyon yapýsý içerisinde yönetilebilir iþlemlere ayrýlmasý ve bu iþlemleri yürütecek çalýþanlarýn tanýmlanmasý, seçilmesi ve yerleþtirilmesi iþlemidir. ;ProjectManagement
Yöneltme:Ýþlemlerin baþarýlý bir biçimde yapýlmasý için gerekli bilginin saðlanmasý, yerleþtirilmesi, teþvik edilmesi, ödeme yapýlmasý ve iletiþimin sürekli saðlanmasý eylemidir. Kontrol Etme:Kontrol ölçütlerinin belirlenmesi, yapýlanlarýn izlenmesi, sapmalarýn belirlenmesi ve gerekli önlemlerin alýnmasý iþlemidir. ;ProjectManagement
"Proje yönetimi; entegrasyon, kapsam, zaman, maliyet, kalite, insan kaynaklarý, iletiþim, risk, satýn alma yönetimi gibi dokuz bileþenden oluþur. Projenin tanýmlanmasýný, kategorize edilmesini ve gerçekleþtirilmesini saðlamaya yönelik çalýþmalar bütünüdür. Bu suretle her projede yer alan tanýmlama, planlama, uygulama ve kontrol süreçlerine iliþkin aktiviteler proje yönetiminin bir parçasýdýr. ";ProjectManagement
Ýþletme ya da yönetim bilimleri baþlýðý altýnda incelenen insan gücü, sermaye, zaman, üretim süreçleri ve örgütlenme gibi birçok bileþenin birlikte ele alýndýðý planlama ve uygulamaya yönelik bir disiplindir. Proje yönetimi proje faaliyetlerinin proje hedeflerine ulaþmak için planlanmasý, çizelgelenmesi ve kontrolüdür. Bu faaliyetler gerçekleþtirilirken performans, maliyet, zaman sýnýrlamalarý içinde kalmak ve proje büyüklüðünün kabul edilebilir sýnýrlar içerisinde tutulmasý zorunluluklarý vardýr. ;ProjectManagement
Performans: Projenin amaçlarýnýn ne ölçüde ve ne nitelikte gerçekleþtirdiðinin bir ölçüsüdür. Maliyet: Maliyet fiyat ile karýþtýrýlmamalýdýr. Fiyatlandýrma bir þirket politikasýdýr. Maliyette önemli olan ürünün ne kadar harcama yapýlarak üretilebileceðinin hesaplanmasýdýr. Faaliyet ayrýlmýþ iþ yapýsý, kaynak verileri, faaliyet süresi tahminleri, tecrübe ve hesap grafikleri kaynak alýnýr. Sektörel alanlarda yýllýk olarak çýkarýlan birim fiyat kataloglarý da önemli maliyet hesabý kaynaklarýdýr. ;ProjectManagement
Çizelge veya Zaman: Projenin ne zaman tamamlanacaðý ve hangi faaliyetlerin ne zaman yapýlacaðýný belirtir. Proje Ölçeði veya Büyüklüðü: Proje büyüklüðü , önceden tespit edilememiþ, gözden kaçmýþ bazý gereksinimlerin projenin icra safhasýnda ortaya çýkmasýyla iyice artabilir , bu göz önünde tutularak , planlama safhasýnda proje ayrýntýlarýyla belirlenmeli ve müþteriyle veya projeyi isteyen kiþilerle bu büyümenin ne kadar olabileceði ve hangi sýnýrdan sonra projenin terk edileceði belirlenmelidir. ;ProjectManagement
Günümüzde, yapýlacak iþin niteliðine göre yönetim þekilleri üçe ayrýlmaktadýr. Bunlar, fonksiyonel, dengelenmiþ ve proje yönetimlerdir. Fonksiyonel yönetim endüstriyel bir tesiste düzenli üretim, hizmet sektöründe bankacýlýk veya sigortacýlýk gibi, birbirini takip eden rutin iþlerin gerçekleþtirildiði alanlardýr. Proje yönetiminde kapsamlý bir ürünün bir kerelik üretimi için hazýrlanmýþ organizasyon söz konusudur. Dengelenmiþ yönetimde ise fonksiyonel çalýþan yöneticilerin baþýna projeden sorumlu bir birim getirilir ve proje yöneticisi sorumluluðu ile yetkisi altýnda fonksiyonel yöneticiler çalýþýr. Fonksiyonel yönetimin disiplinli bir yapýsý vardýr. Buna karþýn proje bütünlüðü zayýftýr. Proje yönetimi, kiþisel özelliklerin ön plana çýktýðý reaksiyon süresi hýzlý bir yapýdýr. ;ProjectManagement
"Yapýlacak iþin niteliðine göre proje yönetim þekilleri üçe ayrýlmaktadýr. Fonksiyonel yönetim, dengelenmiþ yönetim ve proje yönetimi. Fonksiyonel yönetim;endüstriyel bir kuruluþta düzenli bir üretim, hizmet sektöründe bankacýlýk veya sigortacýlýk gibi birbirini izleyen rutin iþlerin gerçekleþtiði alanlarda söz konusudur. ";ProjectManagement
Proje yönetiminde geniþ kapsamlý bir ürünün bir defaya mahsus üretimi için hazýrlanmýþ bir organizasyon söz konusudur. Dengelenmiþ yönetimde ise, fonksiyonel çalýþan yöneticilerin baþýna projeden sorumlu bir birim getirilir ve proje yöneticisinin yetki ve sorumluluðu altýnda fonksiyonel yöneticiler çalýþýr.;ProjectManagement
Proje yönetimi, projenin etkin bir þekilde planlanmasý, organizasyonun yönetilmesi ve kontrolü için kullanýlan bir dizi prensipler, metotlar ve tekniklerdir. Proje yönetiminin amacý, bir ürün veya hizmeti üretmek amacýyla bir projenin oluþturulmasý, koordinasyonu ve yönetimi için gerekli süreçleri ve kullanýlacak kaynaklarý tanýmlamak, planlamak ve izlemektir.;ProjectManagement
"Proje kapsamýnda yapýlacak iþ tanýmlanýr.
- Ýþin tamamlanmasý için gerekli zaman, kaynak ve maliyet öngörülür, planlanýr, izlenir ve ölçülür.
- Diðer proje ve organizasyonel birimlerle arasýndaki arayüzler tanýmlanýr ve yönetilir.
- Proje hedeflerinden sapýldýðý durumlarda, düzeltici önlemler alýnýr. 
Etkin bir proje yönetimi ile harcanan zaman, çaba ve paranýn minimizasyonu saðlanarak kalitenin yükselmesi, projenin planlanan sürede tamamlanmasý ve personelin katýlýmýnýn saðlanarak verimliliðin yükseltilmesi mümkün olmaktadýr. ";ProjectManagement
Proje yönetimi ilk bakýþta daha iyi kontrol, deðerlendirme saðlar ve müþteri iliþkilerinde mükemmelliði öngörür. Daha kýsa üretim süreci, azalan maliyetler, yüksek kalite ve güvenilirlik , yüksek kar marjlarý baþarýlý proje yönetimlerinin çýktýlarýdýr. Bununla birlikte organizasyon bölümleri arasýnda iletiþimi saðlayarak koordinasyon çabalarýna deðer katar. Çalýþanlarýn birlikte hareket etmesini saðlayarakmoral deðerleri korur. Bununla birlikte birtakým dezavantajlarý da yok deðildir. En önemli yan etkisi organizasyonel karýþýklýklara sebebiyet vermesidir. ;ProjectManagement
"Ýþletmeler proje yönetim tekniklerini kullanarak aþaðýdaki avantajlarý saðlar.
• Daha iyi kontrol
• Daha iyi müþteri iliþkileri 
• Geliþtirme zamanýnýn kýsaltýlmasý
• Maliyetlerin azaltýlmasý
• Yüksek kalite ve güvenirlilik
• Yüksek kar paylarý
• Hýzla sonuç elde etmeye yönelme
• Bölümler arasý/disiplinler arasý daha iyi kontrol
Proje yonetimi yeni organizasyonel giriþimlerin duzenlenmesi ve degiþtirilmesi için yapýsal alternatiflere olanak saglar.";ProjectManagement
"Proje yönetiminin pekçok avantajýnýn yanýnda aþaðýda belirtilen dezavantajlarý da beraberinde getirebilmektedir.
• Karmaþýk organizasyonlar
• Kuruluþ politikalarýnýn bozulmasý eðilimi
• Yönetim güçlüðü
• Personel kullanýmý zorluðu ";ProjectManagement
"Proje yönetimine iþletmelerin neden ihtiyaç duyduklarý aþaðýdaki gibi sýralanabilir;
• Kýsa zamanda gerçekleþtirilmesi istenen iþler ve dinamik iþ ortamlarý
• Artan koordinasyon gerektiren çoðalan iþgücü ve karmaþýklaþan organizasyon yapýlarý
• Sýnýrlý iþletme kaynaklarý
• Yeniliklere adapte olma zorunluluðu
• Ýletiþimin karmaþýklaþmasý
• Ýþlenecek bilgi kaynaklarýnýn ve miktarýnýn artmasý
Bu yüzden, proje yönetimini aslýnda deðiþen zaman, maliyet, performans ve insan kaynaðý koþullarýyla karmaþýklaþan durumlar için geliþtirilen bir yapý olarak da algýlayabiliriz. ";ProjectManagement
Günümüzde iþletmeler, giderek karmaþýklaþan sorunlarla ve iþ hayatý ile karþý karþýya kalmaktadýrlar. Ücretlerde ve hammadde fiyatlarýndaki artýþlar, üretilen mal ve hizmetlere ihtiyacýn artmasý, hissedarlardan veya þirket ortaklarýndan gelen baskýlar, yüksek enflasyon ve akabinde alým gücü ve borç alma olanaklarýnýn azalmasý gibi ekonomik dengelerin deðiþmesi bu karmaþýklýðýn sebeplerindendir. ;ProjectManagement
Artýk yöneticiler, tüm bu iþletme sorunlarýnýn çözümünün daha iyi kontrol ve iþletme kaynaklarýnýn daha verimli kullanýlmasý olduðunda mutabýk kalýrken, sorunun dýþarýdan deðil daha çok iç yapýdan kaynaklandýðý fikrini benimsemektedirler. Ýþletme içerisinde aranan bu çözüm, onlarý faaliyetlerin yönetilme ve organizasyon þekillerinde bir arayýþa itmektedir. Ýþte bu noktada proje yönetimi, günümüzün modern yönetim anlayýþlarýndan biri olarak karþýmýza çýkmaktadýr. ;ProjectManagement
"Proje yönetiminin son yýllarda yaygýnlaþmasýnýn birkaç nedeni de aþaðýdaki þekilde sýralanabilir:
• Firmalarda çalýþan insan kaynaðýnda azalma olmasýna raðmen ortaya çýkarýlan iþlerin niteliðinde ve kalitesindeki artýþ.
• Projelerin daha kapsamlý olmaya baþlamasý.
• Küreselleþmenin getirdiði rekabet ortamý.
• Ýletiþimin kolaylaþmasý.
• Müþterilerin etkisi.
• Çok uluslu iþ yapma olanaklarýndaki artýþ ve geliþmeleri merkezden düzenli olarak izleyebilme ve gerekirse müdahale edebilme isteði.";ProjectManagement
"Proje yönetiminin þirketlere kazandýrdýklarý aþaðýdaki gibi özetlenebilir:
1. Sermaye ve iþgücü daha verimli kullanýlýr.
2. Projeler bazýnda þirket karlýlýðý artar.
3. Kaynaklarýn ne kadar verimli kullanýldýklarý izlenebilir.
4. Oluþan bilgi birikimi ile sonraki çalýþmalarda daha doðru kararlar alýnýr.
5. Daha gerçekçi kar hedefleri belirlenebilir.6. Olasý risk ve krizlere karþý daha hazýrlýklý olunur.
7. Benzeri iþler tekrar tekrar yapýlmaz.
8. Yatýrýmcýlar attýklarý adýmlarýn ekonomik sonuçlarýný deðerlendirebilir.
9. Pazar kaybý ve müþteri memnuniyetsizliði en aza indirilir. ";ProjectManagement
"Proje yönetimi metodolojisinin amacý ;Bilgi iþlem projelerinin standart bir yöntemle, disiplinli, iyi yönetilen ürünlerin ya da sonuçlarýn kaliteli teslimini güvence altýna alarak belirli bir bütçe ve zaman kýsýtý altýnda gerçekleþtirilmesidir. Proje yönetimi içerdiði deðiþkenlerin fazlalýðýndan tek ve standart bir yol olarak çözüm sunmamaktadýr. ";ProjectManagement
Proje Organizasyonu ve Planlama: Projeyi yürütmekle görevli bir Proje Yöneticisi atanýr. Proje Yöneticisi proje organizasyonunu yapýp proje ekibini oluþturur. Metodolojiye uygun olarak proje planý hazýrlanýr, üzerinde anlaþmaya varýlýr. Proje Yöneticisi, kaynak ve zaman öngörülerini göz önüne alarak ve çizelgeleme programýný kullanarak proje çizelgesini oluþturur. ;ProjectManagement
Proje Yürütme ve Kontrol: Proje Yöneticisi oluþturulan proje çizelgesini yürütme ve kontrolünden sorumludur. Proje ekibi ile periyodik toplantýlar gerçekleþtirir. Bu toplantýlarda proje etkinlikleri deðerlendirilir ve gelecek dönem için planlama yapýlýr. Projede aþamalar belirlenip aþama sonlarýnda proje ekibi toplanýp deðerlendirme yapýlýr. Ýþ ortaklarýna yaptýrýlmasý düþünülen iþler alým süreci ile baðlantýlý olarak planlanýp takip edilir. Proje ekibi ve projenin diðer taraflarý (Müþteri, 3. parti vb. ) arasýnda oluþacak bilgi alýþveriþinin saðlýklý bir þekilde yürümesini saðlayacak iletiþim yöntemi belirlenir. ;ProjectManagement
Proje Deðiþiklik Yönetimi: Proje Yöneticisi proje hedeflerini etkileyen deðiþiklik önerilerini belirler. Deðiþikliðin projeye getireceði ek maliyet belirlenir. Proje Yöneticisi , ”Proje Deðiþiklik Ýsteði Raporu” ile onaya sunar. Deðiþikliðin proje kapsamýna alýnmasý için Proje Yönlendirme Kurulu tarafýndan onaylanmasý gereklidir. ;ProjectManagement
Proje Kabul ve Kapanýþý: Proje Yöneticisi projenin kabulü amacýyla proje kapanýþ raporu hazýrlar. Proje Yönlendirme Kurulu ile toplantý düzenlenir. Toplantýda projenin tamamlanmasýna onay verilir. Rapor hazýrlanýr ve proje ekibi, proje yönlendirme kurulu, kalite güvence yöneticisine daðýtýlýr. Proje kapanýþý sonrasý müþteri memnuniyet anketi yapýlýr. ;ProjectManagement
Küçük bir organizasyondaki basit projeler için üzerinde anlaþýlmýþ kilometre taþlarý, birkaç kontrol listesi ve projeyi yürütecek birkaç kiþi yeterli olur. Büyük bir organizasyondaki büyük projeler için iþe projeyi kurup çalýþtýrmak, ilerlemesini takip etmek, problemlerini çözmek, sonuçta ortaya çýkacak ürüne ulaþmak ve projeyi kapatmak için daha yapýsal bir yaklaþýma ihtiyaç vardýr. Metodolojiyi anlamak için projenin yaþam döngüsüne bakmamýz gerekir. Detaylý bir yaþam döngüsü organizasyonun ve projenin büyüklüðüne ve tipine baðlýdýr ve bunlar birbirine benzer unsurlardýr. ;ProjectManagement
Proje yönetimi metodolojisi tüm projelerinde genel olarak uygulanabilir olarak düzenlenmiþtir. Proje yönetiminin hangi projelerde uygulanacaðýna þirket politikalarý ile karar verilir. Bu kararý projenin büyüklüðü ve riski belirlemelidir. ;ProjectManagement
